# Farside Investors「Ethereum ETF Flow – All Data (US$m)」を 2026-09-22 にコピーしたもの
# 形式: 日付|ETHA,ETHB,FETH,ETHW,TETH,ETHV,QETH,EZET,MSSE,ETHE,ETH,Total
# 括弧はマイナス、「-」は値なし
06 Jul 2026|23.3,0.0,0.0,0.0,0.0,(2.6),0.0,0.0,-,0.0,0.0,20.7
07 Jul 2026|26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,26.9
08 Jul 2026|0.0,0.0,69.2,0.0,0.0,1.3,0.0,0.0,-,0.0,0.0,70.5
09 Jul 2026|(12.7),(2.7),(34.0),(2.8),0.0,0.0,0.0,0.0,-,0.0,0.0,(52.2)
10 Jul 2026|16.2,0.0,2.2,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,18.4
13 Jul 2026|0.0,0.0,(15.4),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,(15.4)
14 Jul 2026|58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,58.3
15 Jul 2026|45.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,4.6,53.9
16 Jul 2026|0.0,0.0,(11.2),2.3,0.0,0.0,0.0,0.0,-,(4.8),(14.3),(28.0)
17 Jul 2026|31.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,36.7
20 Jul 2026|34.3,0.0,2.8,0.0,0.9,0.0,0.0,0.0,-,0.0,0.0,38.0
21 Jul 2026|52.8,0.0,(15.3),0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,37.5
22 Jul 2026|53.5,0.0,19.2,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,72.7
23 Jul 2026|8.5,2.9,14.9,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,26.3
24 Jul 2026|(52.8),0.0,(27.8),0.0,0.0,0.0,0.0,0.0,-,0.0,9.9,(70.7)
27 Jul 2026|11.7,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,11.7
28 Jul 2026|3.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,14.5
29 Jul 2026|5.2,0.0,(16.1),(1.4),(2.8),0.0,0.0,0.0,14.3,(9.7),(8.1),(18.6)
30 Jul 2026|16.2,0.0,(2.9),1.4,0.4,(0.7),0.0,0.0,0.4,(1.6),0.0,13.2
31 Jul 2026|0.0,15.4,(1.9),(2.5),0.0,0.0,0.0,0.0,0.0,0.0,(2.0),9.0
03 Aug 2026|(9.0),5.8,(0.9),0.0,0.0,0.0,0.0,0.0,0.6,(7.8),0.0,(11.3)
04 Aug 2026|42.5,0.0,9.3,1.3,0.0,0.0,0.0,0.0,0.6,0.0,0.0,53.7
05 Aug 2026|50.3,4.9,2.9,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,60.8
06 Aug 2026|81.1,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.5,92.1
07 Aug 2026|38.1,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6
10 Aug 2026|(23.8),3.9,(3.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,(14.6)
11 Aug 2026|0.6,0.0,(2.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1.7)
12 Aug 2026|7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
13 Aug 2026|(0.6),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,6.5,6.7
14 Aug 2026|0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17 Aug 2026|25.9,0.0,4.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9
18 Aug 2026|64.7,0.0,0.0,1.4,0.0,0.0,1.1,0.0,0.0,1.5,2.7,71.4
19 Aug 2026|122.1,9.7,36.5,0.0,0.0,0.0,0.0,0.8,2.3,1.7,16.0,189.1
20 Aug 2026|173.3,35.9,5.8,2.8,0.0,1.7,0.0,0.0,1.2,0.0,0.0,220.7
21 Aug 2026|150.8,9.9,9.6,2.2,0.0,0.0,0.0,0.0,0.8,0.0,11.5,184.8
24 Aug 2026|90.9,0.0,6.8,0.9,0.0,4.5,0.0,0.0,0.0,0.0,12.5,115.6
25 Aug 2026|146.4,7.6,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.8
26 Aug 2026|115.7,6.4,32.0,0.0,2.7,0.0,0.0,0.9,0.0,0.0,34.7,192.4
27 Aug 2026|130.2,20.7,56.2,1.4,0.0,0.0,0.0,0.0,8.6,3.0,14.3,234.4
28 Aug 2026|83.8,42.6,(24.3),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.1
31 Aug 2026|59.9,0.0,9.3,3.7,1.2,0.0,0.0,0.0,0.0,0.0,13.5,87.6
01 Sep 2026|0.0,11.2,4.8,0.0,0.0,0.0,0.0,0.0,2.3,(7.4),0.0,10.9
02 Sep 2026|(53.4),52.9,(26.2),0.0,2.0,0.0,0.0,0.0,0.0,(23.5),0.0,(48.2)
03 Sep 2026|72.1,1.3,65.1,0.0,0.0,0.0,5.4,0.0,0.0,(6.1),3.6,141.4
04 Sep 2026|57.8,16.4,(48.3),0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,26.4
08 Sep 2026|0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,(9.6),(24.6),(24.3)
09 Sep 2026|9.7,22.9,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,34.7
10 Sep 2026|(18.6),13.9,(25.2),0.0,0.0,0.0,0.0,0.0,0.0,(7.7),7.7,(29.9)
11 Sep 2026|148.8,18.3,11.4,29.1,0.0,3.7,0.0,0.0,0.0,0.0,5.1,216.4
14 Sep 2026|80.5,14.4,8.9,0.0,6.5,0.0,(5.4),0.0,0.0,0.0,16.2,121.1
15 Sep 2026|(98.0),12.4,(7.2),(34.4),2.4,0.0,0.0,0.0,0.3,(17.5),0.0,(142.0)
16 Sep 2026|(110.0),(19.8),(55.6),0.0,(10.8),(14.0),0.0,0.0,0.0,(13.9),0.0,(224.1)
17 Sep 2026|(42.9),0.0,1.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,(39.3)
18 Sep 2026|114.3,0.0,26.2,1.3,0.0,1.9,0.0,0.0,0.0,0.0,0.0,143.7
21 Sep 2026|110.1,12.8,73.0,4.3,4.1,0.0,0.0,0.0,1.5,4.9,59.3,270.0
# 列合計（検算用）: ETHA 13,066.8 / ETHB 850.5 / FETH 2,333.9 / ETHW 398.4 / TETH 37.8 / ETHV 161.0 / QETH 25.6 / EZET 67.8 / MSSE 39.3 / ETHE (5,427.3) / ETH 1,995.2 / Total 13,549.0
